satellite_id,timestamp,orbit_error_m,clock_error_ns,radial_error_m,ephemeris_age_hours
G31,2025-07-10 14:45:00,51075299.75311584,2121126.35017279,-49065278.557050794,0.75
G32,2025-07-10 14:45:00,19187379.86200019,16968860.10578088,-6972599.843700791,0.75
G01,2025-07-10 15:00:00,50284785.944840126,11910847.804086313,-47572452.69901084,1.0
G02,2025-07-10 15:00:00,34587041.64106463,12889787.275969386,-22513287.538596045,1.0
G03,2025-07-10 15:00:00,41593572.96536384,-1957953.9796829673,-32482129.730113402,1.0
G04,2025-07-10 15:00:00,44457619.74491942,6037014.051233743,-37118564.85992063,1.0
G05,2025-07-10 15:00:00,6020108.837800443,-1305304.5242305684,-671534.5041204098,1.0
G06,2025-07-10 15:00:00,30921180.481220584,-22516391.018760774,-17980967.089750674,1.0
G07,2025-07-10 15:00:00,42724886.90532996,-6363351.577567228,-33757941.954538085,1.0
G08,2025-07-10 15:00:00,28364308.757855657,1957949.3875622367,-15390048.600954872,0.9955555555555555
G09,2025-07-10 15:00:00,21688556.122520376,11258192.685376761,-8860012.632324614,1.0
G10,2025-07-10 15:00:00,38394137.79687337,-14521455.347390005,-27995240.68775149,1.0
G11,2025-07-10 15:00:00,43524490.57698164,12889823.84819678,-35702159.04232568,1.0
G12,2025-07-10 15:00:00,42395685.478504665,-1957959.3968059565,-33904373.12900953,0.9955555555555555
G13,2025-07-10 15:00:00,23997146.59363829,-326327.0774539394,-11043610.251503076,1.0
G14,2025-07-10 15:00:00,30118423.95484962,6852807.540453082,-16950155.590397302,1.0
G15,2025-07-10 15:00:00,46166835.2341248,5710650.330330004,-39814249.5156181,1.0
G16,2025-07-10 15:00:00,22362174.74129232,11747688.248954564,-9510641.67324223,1.0
G17,2025-07-10 15:00:00,51627742.82813883,-23658527.203201547,-49913559.19298765,1.0
G18,2025-07-10 15:00:00,33287555.25707834,9626590.491713906,-20896457.652034868,0.49333333333333335
G19,2025-07-10 15:00:00,39874474.36212961,4568534.169839818,-30213388.72605221,1.0
G20,2025-07-10 15:00:00,14417668.607172508,-326312.1867339997,-4019509.6864394457,1.0
G21,2025-07-10 15:00:00,40061562.906278685,44053815.84122886,-30210640.182883926,1.0
G22,2025-07-10 15:00:00,22240944.891901627,1305291.7232050654,-9347632.105371524,1.0
G23,2025-07-10 15:00:00,43326758.65447419,8973918.784195343,-35426740.855543576,1.0
G24,2025-07-10 15:00:00,45214547.43716922,13542434.001149748,-37996183.1706319,1.0
G25,2025-07-10 15:00:00,31300513.868992154,-2121130.0904748286,-18097577.561488748,1.0
G26,2025-07-10 15:00:00,38473569.93098459,4079043.5304618757,-27698142.382919587,1.0
G27,2025-07-10 15:00:00,26754885.65493852,326355.7530103181,,1.0
G28,2025-07-10 15:00:00,48843322.20057468,-3915888.939602017,-44909310.10855387,1.0
G29,2025-07-10 15:00:00,37307588.20169947,6852811.969399948,-26252220.458611473,1.0
G30,2025-07-10 15:00:00,45792377.881555945,14847756.38928305,-39243676.162950315,1.0
G31,2025-07-10 15:00:00,50379316.90637388,2121129.3566029607,-47734148.53697039,1.0
G32,2025-07-10 15:00:00,16444887.107032528,16968859.34969996,-5083761.245903698,1.0
G01,2025-07-10 15:15:00,52223769.44012329,11910847.384158136,-51314846.391595796,0.75
G02,2025-07-10 15:15:00,41990773.3172075,12889785.352711478,-33175196.91034536,0.75
G03,2025-07-10 15:15:00,46310276.27364508,-1957958.0696419347,-40350355.99947247,0.75
G04,2025-07-10 15:15:00,47589696.329543404,6037012.222855686,-42554437.073005274,0.75
G05,2025-07-10 15:15:00,2821709.2057056087,-1305303.9907658445,-109019.06246339716,0.75
G06,2025-07-10 15:15:00,28586003.495648846,-22516388.583145443,-15350752.145240407,0.75
G07,2025-07-10 15:15:00,35256235.36713817,-6363342.903691243,-22918805.865337487,0.75
G08,2025-07-10 15:15:00,27551609.635616124,1957946.2712774172,-14504382.001238707,0.7455555555555555
G09,2025-07-10 15:15:00,29311582.63279102,11258192.869341588,-16165905.978569215,0.75
G10,2025-07-10 15:15:00,37322452.773299016,-14521455.536695007,-26430912.306924168,0.75
G11,2025-07-10 15:15:00,43417508.813647225,12889824.423805103,-35531005.61833541,0.75
G12,2025-07-10 15:15:00,42098565.47642441,-1957960.5003678754,-33393488.362468597,0.7455555555555555
G13,2025-07-10 15:15:00,31537774.12709445,-326330.5668949362,-18963207.287265014,0.75
G14,2025-07-10 15:15:00,31974524.868310556,6852806.446179218,-19109932.26250611,0.75
G15,2025-07-10 15:15:00,38725658.39228503,5710681.2354276925,-27792504.211607352,0.75
G16,2025-07-10 15:15:00,26993771.849779747,11747687.670605417,-13879973.597536653,0.75
G17,2025-07-10 15:15:00,52393753.93979081,-23658523.050051168,-51448622.012447804,0.75
G18,2025-07-10 15:15:00,29607515.064802546,9626590.262604043,-16581220.948457886,0.24333333333333335
G19,2025-07-10 15:15:00,29363212.09405797,4568527.4106103545,-16334250.519285979,0.75
G20,2025-07-10 15:15:00,17391854.333417837,-326311.7544467318,-5790155.808600514,0.75
G21,2025-07-10 15:15:00,39157974.47884987,44053815.52438335,-28862848.604622826,0.75
G22,2025-07-10 15:15:00,27778158.511645228,1305280.7037407116,-14447992.126580149,0.75
G23,2025-07-10 15:15:00,41997782.67534325,8973917.119016562,-33268852.60157203,0.75
G24,2025-07-10 15:15:00,43740105.860880844,13542433.764187325,-35527893.20594727,0.75
G25,2025-07-10 15:15:00,31888067.789964862,-2121130.2891222388,-18834496.688953985,0.75
G26,2025-07-10 15:15:00,34154745.67561981,4079044.066915125,-21725053.437958904,0.75
G27,2025-07-10 15:15:00,26714372.31323789,326357.5473141383,,0.75
G28,2025-07-10 15:15:00,44723054.36872083,-3915888.814238734,-37656026.81751017,0.75
G29,2025-07-10 15:15:00,46199953.34530519,6852812.562235213,-40186260.19058718,0.75
G30,2025-07-10 15:15:00,44204082.10499248,14847757.701199098,-36553244.1110605,0.75
G31,2025-07-10 15:15:00,48865463.900602214,2121129.88511903,-44912806.65521712,0.75
G32,2025-07-10 15:15:00,12071415.162110416,16968859.197742313,-2677719.344242185,0.75
G01,2025-07-10 15:30:00,50892809.137807555,11910847.388934327,-48732785.417235106,0.5
G02,2025-07-10 15:30:00,45040086.86108926,12889785.324718887,-38189766.64891653,0.5
G03,2025-07-10 15:30:00,46228477.5173512,-1957957.014816656,-40175028.173866555,0.5
G04,2025-07-10 15:30:00,46557235.126677975,6037013.104679641,-40728273.595849976,0.5
G05,2025-07-10 15:30:00,7404314.923054503,-1305304.51555082,-960463.7490168172,0.5
G06,2025-07-10 15:30:00,31201366.293177716,-22516387.594945632,-18278059.896295667,0.5
G07,2025-07-10 15:30:00,34077896.207832426,-6363337.796672237,-21409629.845163107,0.5
G08,2025-07-10 15:30:00,26264744.876827862,1957943.2643692645,-13162287.358727094,0.4955555555555556
G09,2025-07-10 15:30:00,31428139.76679388,11258192.998891579,-18579558.54729281,0.5
G10,2025-07-10 15:30:00,38263365.43490078,-14521457.099237211,-27752874.71685813,0.5
G11,2025-07-10 15:30:00,44785591.37165542,12889823.772159934,-37802794.88214395,0.5
G12,2025-07-10 15:30:00,41519062.87719412,-1957961.8011623078,-32444154.248677008,0.4955555555555556
G13,2025-07-10 15:30:00,30940487.518688943,-326332.9490773445,-18250938.789689235,0.5
G14,2025-07-10 15:30:00,33492185.374695424,6852806.279088835,-20975116.585823268,0.5
G15,2025-07-10 15:30:00,40069330.71864244,5710686.09202932,-29787615.284785867,0.5
G16,2025-07-10 15:30:00,26160597.759560313,11747683.214341352,-13004200.71654147,0.5
G17,2025-07-10 15:30:00,52855675.23268954,-23658519.153332174,-52404112.286678895,0.5
G18,2025-07-10 15:30:00,25617265.243902724,9626589.842329979,-12472749.641181411,0.006666666666666667
G19,2025-07-10 15:30:00,27793195.37048566,4568526.040346661,-14611922.72528425,0.5
G20,2025-07-10 15:30:00,21150299.53352411,-326311.7897469033,-8517291.880594157,0.5
G21,2025-07-10 15:30:00,40294500.33289945,44053815.6131525,-30563180.2515661,0.5
G22,2025-07-10 15:30:00,29331830.600117713,1305278.2283648837,-16079909.880948989,0.5
G23,2025-07-10 15:30:00,43299104.3560158,8973916.780208362,-35332152.83861349,0.5
G24,2025-07-10 15:30:00,41706994.208668545,13542434.168103708,-32278356.36187851,0.5
G25,2025-07-10 15:30:00,30581723.624646593,-2121128.65687241,-17297877.45196499,0.5
G26,2025-07-10 15:30:00,34238331.1798551,4079046.10433856,-21863112.035028137,0.5
G27,2025-07-10 15:30:00,26671180.63342582,326358.8603365811,,0.5
G28,2025-07-10 15:30:00,42159216.11328608,-3915888.769003965,-33464337.62787147,0.5
G29,2025-07-10 15:30:00,46285808.516239345,6852812.80175302,-40330143.32381657,0.5
G30,2025-07-10 15:30:00,42705904.477630004,14847759.587934518,-34115451.91827427,0.5
G31,2025-07-10 15:30:00,47006937.924925715,2121132.5221164054,-41565520.96658063,0.5
G32,2025-07-10 15:30:00,9337266.35575388,16968858.770259984,-1528834.004079845,0.5
G01,2025-07-10 15:45:00,48932159.726569556,11910847.476166053,-45050456.16653747,0.25
G02,2025-07-10 15:45:00,47356279.38436457,12889786.039712545,-42237712.46730537,0.25
G03,2025-07-10 15:45:00,45801351.328876354,-1957955.7947852467,-39405364.057197936,0.25
G04,2025-07-10 15:45:00,45610990.455851145,6037013.913275729,-39090185.52704993,0.25
G05,2025-07-10 15:45:00,11874158.377133524,-1305305.2230945597,-2557624.0272929096,0.25
G06,2025-07-10 15:45:00,33982390.19468593,-22516386.579196643,-21674005.414291926,0.25
G07,2025-07-10 15:45:00,32370283.440183274,-6363331.89347655,-19324489.01383206,0.25
G08,2025-07-10 15:45:00,24527539.80471702,1957940.386864738,-11454318.365420152,0.24555555555555555
G09,2025-07-10 15:45:00,33325163.468109477,11258193.279208679,-20886413.339743298,0.25
G10,2025-07-10 15:45:00,39579659.64142832,-14521458.332232457,-29661464.526198834,0.25
G11,2025-07-10 15:45:00,45420682.013467684,12889823.168152899,-38881961.173530996,0.25
G12,2025-07-10 15:45:00,40688282.25297203,-1957962.291712762,-31124452.78380525,0.24555555555555555
G13,2025-07-10 15:45:00,29887261.877215914,-326335.12321914657,-17027629.150034823,0.25
G14,2025-07-10 15:45:00,34688593.374922715,6852806.432667148,-22505175.481189013,0.25
G15,2025-07-10 15:45:00,41477955.137716904,5710690.62848549,-31965743.893428415,0.25
G16,2025-07-10 15:45:00,25870949.077378053,11747678.923945742,-12683996.274171105,0.25
G17,2025-07-10 15:45:00,52988007.59621218,-23658515.625086766,-52709120.65746848,0.25
G18,2025-07-10 15:45:00,20594395.951355405,9626587.878874058,-8165021.552249572,0.25
G19,2025-07-10 15:45:00,26116024.362603225,4568524.676501552,-12879008.190890003,0.25
G20,2025-07-10 15:45:00,24906193.445369452,-326311.72352953174,-11771365.415555885,0.25
G21,2025-07-10 15:45:00,40928747.04931624,44053815.717932016,-31533303.200652897,0.25
G22,2025-07-10 15:45:00,30380272.323084347,1305276.4257989766,-17218963.5599297,0.25
G23,2025-07-10 15:45:00,44804969.05453032,8973916.581354773,-37798943.43242441,0.25
G24,2025-07-10 15:45:00,39174469.13454703,13542435.21320393,-28456938.48871783,0.25
G25,2025-07-10 15:45:00,28861640.91113233,-2121126.633809988,-15383781.750051845,0.25
G26,2025-07-10 15:45:00,33861821.26604153,4079048.447217235,-21410448.417623542,0.25
G27,2025-07-10 15:45:00,26626030.616344266,326359.66762120224,,0.25
G28,2025-07-10 15:45:00,39418797.29140301,-3915888.7767074998,-29257607.28775867,0.25
G29,2025-07-10 15:45:00,46089626.14555369,6852813.355465112,-39982661.00334732,0.25
G30,2025-07-10 15:45:00,40509571.584745914,14847761.636782542,-30701067.526042778,0.25
G31,2025-07-10 15:45:00,44686094.68058137,2121134.202456242,-37576528.404711455,0.25
G32,2025-07-10 15:45:00,8275637.942205228,16968858.713113952,-1137318.6383929653,0.25
G01,2025-07-10 16:00:00,46406325.455482155,11910847.592165329,-40519563.93214106,0.0
G02,2025-07-10 16:00:00,48892239.29309006,12889787.26580497,-45030129.719493985,0.0
G03,2025-07-10 16:00:00,45050471.047125295,-1957954.4164898093,-38096157.94655113,0.0
G04,2025-07-10 16:00:00,44822758.26028351,6037014.681327731,-37752426.81230836,0.0
G05,2025-07-10 16:00:00,16140808.646876704,-1305305.209339825,-4789177.991722803,0.0
G06,2025-07-10 16:00:00,36724452.46424114,-22516385.557668604,-25308396.109226696,0.0
G07,2025-07-10 16:00:00,30166824.681477975,-6363326.265439726,-16801794.079747334,0.0
G08,2025-07-10 16:00:00,22372953.706630137,1957937.7307945406,-9497212.246038701,0.0044444444444444444
G09,2025-07-10 16:00:00,34917214.61775857,11258193.711150752,-22926265.812223203,0.0
G10,2025-07-10 16:00:00,41150695.740230076,-14521459.162419997,-32022834.56037651,0.0
G11,2025-07-10 16:00:00,45310069.48121514,12889822.720069757,-38693353.865981,0.0
G12,2025-07-10 16:00:00,39651580.30316789,-1957962.4949177234,-29527081.753728595,0.0044444444444444444
G13,2025-07-10 16:00:00,28406014.906196028,-326336.71196873096,-15376369.876864765,0.0
G14,2025-07-10 16:00:00,35519919.74872452,6852806.804166287,-23599065.8324159,0.0
G15,2025-07-10 16:00:00,42854733.55252459,5710695.543896751,-34182853.67064545,0.0
G16,2025-07-10 16:00:00,26165057.23453001,11747674.56000729,-12942379.277671967,0.0
G17,2025-07-10 16:00:00,52781617.86316422,-23658511.810783822,-52336667.085396215,0.0
G18,2025-07-10 16:00:00,17513337.78349647,9626586.846765237,-5976448.703407214,0.0
G19,2025-07-10 16:00:00,24441208.368602075,4568524.110073099,-11257993.280923937,0.0
G20,2025-07-10 16:00:00,28452708.081246648,-326311.78844065696,-15330179.318046818,0.0
G21,2025-07-10 16:00:00,41040963.000586,44053815.81835448,-31706684.724486027,0.0
G22,2025-07-10 16:00:00,30904692.558261264,1305275.0420877375,-17781453.671320118,0.0
G23,2025-07-10 16:00:00,46398830.38147235,8973916.665705102,-40500953.10149831,0.0
G24,2025-07-10 16:00:00,36223400.57217466,13542436.845339078,-24309302.293968182,0.0
G25,2025-07-10 16:00:00,26779247.61347929,-2121124.2364176833,-13225351.225085154,0.0
G26,2025-07-10 16:00:00,33034367.296723235,4079050.9663067497,-20399532.918438606,0.0
G27,2025-07-10 16:00:00,26579681.900174443,326359.95303485123,,0.0
G28,2025-07-10 16:00:00,36671549.1281706,-3915888.77617519,-25324160.82003501,0.0
G29,2025-07-10 16:00:00,45621072.79081582,6852813.997663931,-39166262.30048986,0.0
G30,2025-07-10 16:00:00,37656667.1978219,14847763.810394052,-26542002.36357354,0.0
G31,2025-07-10 16:00:00,41999755.18280749,2121136.074994792,-33221884.076715194,0.0
G32,2025-07-10 16:00:00,9534581.303395944,16968859.005574368,-1529097.6380321595,0.0
G01,2025-07-10 16:15:00,43406514.93066139,11910847.680783162,-35449917.40707654,0.25
G02,2025-07-10 16:15:00,49617693.53674517,12889788.863581687,-46366341.44296922,0.25
G03,2025-07-10 16:15:00,44013530.90645313,-1957952.9006881095,-36338278.31072815,0.25
G04,2025-07-10 16:15:00,44255899.55740698,6037015.358196682,-36806954.95988195,0.25
G05,2025-07-10 16:15:00,20128683.14260864,-1305305.0634418875,-7499686.572340423,0.25
G06,2025-07-10 16:15:00,39268396.944740586,-22516384.58966058,-28934846.859171946,0.25
G07,2025-07-10 16:15:00,27511626.399787467,-6363320.36232757,-14006656.301544512,0.25
G08,2025-07-10 16:15:00,19843273.76856367,1957935.3131139355,-7425745.559373125,0.2544444444444444
G09,2025-07-10 16:15:00,36140976.42675224,11258194.181501467,-24557358.97752846,0.25
G10,2025-07-10 16:15:00,42848047.01229031,-14521459.576057833,-34672799.811153576,0.25
G11,2025-07-10 16:15:00,44455843.52992376,12889822.05749804,-37248850.06716122,0.25
G12,2025-07-10 16:15:00,38468250.379827395,-1957962.451759368,-27762737.78779307,0.2544444444444444
G13,2025-07-10 16:15:00,26538807.234269474,-326338.10071529314,-13410659.98243655,0.25
G14,2025-07-10 16:15:00,35958019.50236933,6852807.354716483,-24185666.49526383,0.25
G15,2025-07-10 16:15:00,44113085.49402435,5710700.330579277,-36290532.00696655,0.25
G16,2025-07-10 16:15:00,27005929.798936892,11747670.728303125,-13760867.57175807,0.25
G17,2025-07-10 16:15:00,52243929.01104898,-23658508.35333044,-51306167.3482772,0.25
G18,2025-07-10 16:15:00,15638571.219959522,9626585.621123733,-4818732.074217681,0.25
G19,2025-07-10 16:15:00,22900526.5621626,4568524.028202654,-9862587.095007576,0.25
G20,2025-07-10 16:15:00,31655184.04455273,-326312.3530843768,-18950255.886023216,0.25
G21,2025-07-10 16:15:00,40627684.61840461,44053815.849196374,-31071412.599992517,0.25
G22,2025-07-10 16:15:00,30896043.247680344,1305274.217103273,-17724765.981699176,0.25
G23,2025-07-10 16:15:00,47969625.15359369,8973916.906545097,-43254604.691969395,0.25
G24,2025-07-10 16:15:00,32962471.03598926,13542439.141785745,-20102244.233325154,0.25
G25,2025-07-10 16:15:00,24403479.20215753,-2121121.491388713,-10970731.162947824,0.25
G26,2025-07-10 16:15:00,31779010.288480908,4079053.706567566,-18901861.774899945,0.25
G27,2025-07-10 16:15:00,26532921.929071452,326359.7092131455,,0.25
G28,2025-07-10 16:15:00,34126423.7182755,-3915888.9399739625,-21933598.00622826,0.25
G29,2025-07-10 16:15:00,44904016.457239375,6852814.839565383,-37935510.26237086,0.25
G30,2025-07-10 16:15:00,34202553.418425225,14847766.0532755,-21919217.60348576,0.25
G31,2025-07-10 16:15:00,39076829.39352259,2121137.723450538,-28801746.502774786,0.25
G32,2025-07-10 16:15:00,12363946.196768137,16968859.669191357,-2674922.0639841403,0.25
G01,2025-07-10 16:30:00,40056528.60607044,11910847.814591667,-30188276.673145138,0.5
G02,2025-07-10 16:30:00,49518808.690421686,12889791.5467965,-46148516.73434521,0.5
G03,2025-07-10 16:30:00,42744454.72518722,-1957951.2549261716,-34252256.776519164,0.5
G04,2025-07-10 16:30:00,43958119.4441387,6037015.905906239,-36319055.37415151,0.5
G05,2025-07-10 16:30:00,23768380.36313119,-1305304.918503314,-10500479.498948082,0.5
G06,2025-07-10 16:30:00,41492561.845345,-22516383.585153267,-32307327.842676934,0.5
G07,2025-07-10 16:30:00,24461038.254013106,-6363314.568663069,-11120596.644471958,0.5
G08,2025-07-10 16:30:00,16991076.575537443,1957933.2073449483,-5383200.9491217695,0.5044444444444445
G09,2025-07-10 16:30:00,36951886.99102335,11258194.831397377,-25666221.639831804,0.5
G10,2025-07-10 16:30:00,44549118.02535421,-14521459.666225929,-37428740.122199036,0.5
G11,2025-07-10 16:30:00,42874930.100563444,12889821.498584168,-34646680.06211305,0.5
G12,2025-07-10 16:30:00,37210709.485459544,-1957962.0889532166,-25952431.537361294,0.5044444444444445
G13,2025-07-10 16:30:00,24344392.85314453,-326339.2044043225,-11266561.153997617,0.5
G14,2025-07-10 16:30:00,35989209.8691282,6852808.153244047,-24228307.288427513,0.5
G15,2025-07-10 16:30:00,45179547.068327524,5710704.651515274,-38145669.43246161,0.5
G16,2025-07-10 16:30:00,28291673.875463445,11747666.80566786,-15081121.1434187,0.5
G17,2025-07-10 16:30:00,51399121.87860224,-23658504.77907128,-49682704.85068203,0.5
G18,2025-07-10 16:30:00,15555327.038324602,9626584.316561468,-4772800.479538957,0.5
G19,2025-07-10 16:30:00,21642200.410906248,4568524.038479863,-8789821.573939275,0.5
